6.1, 2.9, 4.7, 1.4, Iris-versicolor
5.6, 2.9, 3.6, 1.3, Iris-versicolor
6.7, 4.1987303854429, 4.4, 1.757975584095804, Iris-versicolor
5.6, 2.5, 3.9, 1.1, Iris-versicolor
5.9, 3.2, 4.8, 1.8, Iris-versicolor
5.4, 2.743170193010748, 4.5, 1.5, Iris-versicolor
6.1, 2.7534905783723786, 4.6, 1.4, Iris-versicolor
5.8, 2.6, 4.0, 1.2, Iris-versicolor
6.856121558173588, 3.0, 4.2, 1.2, Iris-versicolor
6.2, 2.9, 4.3, 1.3, Iris-versicolor
7.6, 3.0, 6.6, 2.1, Iris-virginica
7.583886365518879, 2.315336263253199, 4.5, 1.7, Iris-virginica
6.7, 2.5, 5.8, 1.8, Iris-virginica
4.583052253416518, 2.8, 6.7, 2.0, Iris-virginica
6.3, 3.4, 5.6, 2.4, Iris-virginica
6.9, 3.1, 5.4, 2.1, Iris-virginica
7.570227423978557, 3.1, 5.6, 2.4, Iris-virginica
6.8, 3.2, 5.9, 2.3, Iris-virginica
6.7, 4.102713641641362, 5.7, 2.5, Iris-virginica
7.092419486956769, 3.2, 1.3, 0.2, Iris-setosa
6.0, 2.2, 5.0, 1.5, Iris-virginica
