0.1113507575789352, 0.01, 0.011, 0.026, 0.01, 0.039, 0.086, 0.092, 0.095, 0.15, 0.191, 0.2757084547513417, 0.225, 0.257, 0.17, 0.202, 0.254, 0.1761549491305265, 0.403, 0.455, 0.552, 0.599, 0.585, 0.711, 0.95, 0.986, 1.0, 0.958, 0.864, 0.713, 0.8881048331209702, 0.432, 0.29, 0.174, 0.077, 0.23, 0.246, 0.31, 0.331, 0.222, 0.087, 0.206, 0.181, 0.162, 0.112, 0.082, 0.112, 0.095, 0.041, 0.012, 0.005, 0.005, 0.021910024255027537, 0.004, 0.001, 0.005, 0.003683371224366913, 0.001, 0.003, 0.003, R
0.10587690918144699, 0.015, 0.022, 0.018, 0.036, 0.26214825165740874, 0.087, 0.062, 0.2785965524121645, 0.13, 0.089, 0.05, 0.063, 0.7420703124224838, 0.08, 0.074, 0.205, 0.295, 0.319, 0.457, 0.596, 0.71, 0.822, 0.842, 0.906, 0.98, 1.0, 0.6582949193544441, 0.15371125901157767, 0.662, 0.579, 0.513, 0.478, 0.499, 0.09663392496030634, 0.507, 0.458, 0.35, 0.184, 0.189, 0.197, 0.104, 0.055, 0.049, 0.2534476468876115, 0.05, 0.025, 0.022, 0.15385483648158957, 4.859560906155864E-4, 0.002, 0.004, 0.007, 0.003, 0.005, 0.005, 0.002, 0.004, 0.009, 0.006, R
0.013, 0.001, 0.07916395969250331, 0.046, 0.052, 0.078, 0.093, 0.094, 0.171, 0.148, 0.153, 0.11, 0.089, 0.124, 0.12, 0.08359490532860973, 0.214, 0.284, 0.364, 0.543, 0.667, 0.798, 0.927, 0.903, 0.06636250386628381, 1.0, 0.982, 0.909, 0.818, 0.696, 0.451106567621023, 0.545, 0.514, 0.1972527008727781, 0.553, 0.532, 0.31124282357079036, 0.379, 0.183, 0.175, 0.168, 0.067, 0.7130318748063947, 0.038, 0.053, 0.028, 0.018, 0.011, 0.1732230761687325, 0.012, 0.009, 0.008, 0.004, 0.001, 0.001, 0.0026738679426894217, 0.004, 0.002, 0.002, 0.002, R
0.007, 0.01, 0.014, 0.049, 0.025, 0.081, 0.07, 0.074, 0.012, 0.09, 0.029, 0.155, 0.15134629667767935, 0.104, 0.142, 0.123, 0.089, 0.205, 0.083, 0.152, 0.303, 0.813851237627643, 0.067, 0.143, 0.04, 0.165, 0.34, 0.486, 0.521, 0.551, 0.61, 0.599, 0.676, 0.89, 1.0, 0.952, 0.846, 0.707, 0.67, 0.607186039810345, 0.51, 0.416, 0.7410547742257022, 0.17, 0.142, 0.097, 0.088, 0.19418643473838143, 0.036, 0.023, 0.025, 0.009614707779748065, 0.005, 0.008, 0.012, 0.01, 0.027286620149222812, 0.003, 0.007, 0.008444440587294391, R
0.011, 0.009, 0.006, 0.046, 0.075, 0.089, 0.102, 0.049, 0.047, 0.039, 0.111, 0.141, 0.22, 0.298, 0.412, 0.475, 0.539, 0.628, 0.706, 0.792, 0.949, 1.0, 0.964, 0.943, 0.866, 0.79, 0.65, 0.449, 0.474, 0.615, 0.493, 0.32, 0.4676678262734012, 0.6382950976102835, 0.105, 0.9586858041264782, 0.038, 0.046, 0.169, 0.217, 0.168, 0.6633707105283091, 0.016, 0.078, 0.065, 0.443542912404645, 0.051, 0.039, 0.026, 0.01, 0.016, 0.003, 0.008, 0.01551035831740833, 0.008, 0.006, 0.0, 0.002, 0.003, 0.003, R
0.027, 0.024, 0.062, 0.056, 0.113, 0.18154551929876805, 0.182, 0.174, 0.144, 0.181, 0.237, 0.6473608622479626, 0.175, 0.9624156125326211, 0.519, 0.731, 0.513287245143039, 0.926, 0.743, 0.446, 0.51, 0.695, 0.776, 0.836, 0.728, 0.64, 0.14454962587741893, 0.415, 0.35, 0.444, 0.266, 0.202, 0.194, 0.4589157943776613, 0.372, 0.584, 0.483, 0.235, 0.1, 0.324, 0.24346482948573886, 0.298, 0.168, 0.4286692570812696, 0.168, 0.4751847460656857, 0.119, 0.09433657038219659, 0.075, 0.007, 0.004951574631256884, 0.011, 0.011, 0.008, 0.005, 0.007, 0.01, 0.016, 0.022, 0.017, R
0.013, 0.052, 0.062, 0.052, 0.107, 0.259, 0.23, 0.207, 0.342, 0.428, 0.302, 0.121, 0.33, 0.571, 0.696, 0.975, 0.6971912889909445, 0.929, 0.621, 0.459, 0.09845041987217273, 0.503, 0.708, 0.02722048684284568, 0.811, 0.769, 0.81, 0.62, 0.236, 0.26, 0.63, 0.676, 0.29, 0.439, 0.853, 0.718, 0.48, 0.6042959448644649, 0.499, 0.287, 0.06, 0.117, 0.7291777232620348, 0.281, 0.208, 0.6873473745282617, 0.36327309559920645, 0.034, 0.017, 0.029, 0.003, 0.021719284375831316, 0.005, 0.02, 0.011337993970685169, 0.002, 0.004, 0.003, 0.011, 0.008, R
0.029, 0.04, 0.077, 0.081, 0.052, 0.105, 0.014, 0.021550851234828784, 0.129, 0.115, 0.094, 0.079, 0.5534185076245149, 0.707993340222862, 0.104, 0.205, 0.156, 0.269, 0.378, 0.7044378675712359, 0.347, 0.14, 0.121, 0.3845840693992991, 0.15, 0.5213621400737581, 0.447, 0.752, 0.904, 0.781, 0.477, 0.7511143854814848, 0.537, 0.628, 0.365, 0.457, 0.636, 0.4244893218205518, 0.552, 0.325, 0.229, 0.065, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.006, 0.02832139941265839, 0.02, 0.005, 0.014, 0.016, 0.017571327763044115, 0.014, 0.011, R
0.1366940677111722, 0.042, 0.047, 0.082, 0.084, 0.076, 0.037, 0.096, 0.055, 0.019, 0.09, 0.173, 0.194, 0.28, 0.6592132486782999, 0.502, 0.636, 0.71, 0.8405830847626978, 0.873, 0.807, 0.751, 0.753, 0.73, 0.2591065548907748, 0.495, 0.5088975758824724, 0.08379169475561746, 0.454, 0.412, 0.314, 0.319, 0.369, 0.378, 0.447, 0.478, 0.472, 0.466, 0.389, 0.426, 0.406, 0.371, 0.386, 0.28, 0.128, 0.112, 0.13, 0.079, 0.044, 0.022, 0.013, 0.008, 0.017, 0.018, 0.004, 0.013, 0.007, 0.004, 0.013, 0.009, M
0.12780577988312716, 0.012, 0.02, 0.104, 0.168, 0.042, 0.072, 0.038744290129687706, 0.049, 0.069, 0.6994194879940291, 0.174, 0.6697514344681407, 0.309, 0.6925722347971919, 0.5, 0.601, 0.635231299539849, 0.6995026687969227, 0.9223949402338814, 0.891, 0.934, 1.0, 0.91, 0.85, 0.787, 0.769, 0.772, 0.627, 0.43, 0.208, 0.12, 0.7757959982566061, 0.2933503296599608, 0.386, 0.396, 0.325, 0.5837073899823492, 0.325, 0.402, 0.434, 0.401, 0.337, 0.252, 0.21, 0.118, 0.16313379912523876, 0.055, 0.029, 0.018, 0.01, 0.012, 0.01, 0.006, 0.003, 0.01, 0.008, 0.01793828712542036, 0.016, 0.013, M
0.053, 0.088, 0.2, 0.39403412728198667, 0.322, 0.225, 0.062, 0.13359622227344575, 0.095, 0.074, 0.161, 0.223, 0.17093414524591855, 0.336, 0.427, 0.414, 0.566, 0.692, 0.855, 0.923, 0.917, 1.0, 0.500783667124059, 0.91, 0.834, 0.705, 0.653, 0.448, 0.7402403080273048, 0.202, 0.145, 0.099, 0.151, 0.239, 0.443, 0.502, 0.444, 0.457, 0.2502718774837609, 0.29, 0.341, 0.5699338838662797, 0.5589926541312581, 0.139, 0.18, 0.13, 0.052, 0.082, 0.047, 0.011, 0.064787162203525, 0.024, 0.03029102972179908, 0.026, 0.008, 0.015, 0.017, 0.015, 0.013, 0.006, M
0.028, 0.06, 0.066, 0.16863924717964587, 0.084, 0.167, 0.115, 0.11, 0.137, 0.2747162991714934, 0.2, 0.287, 0.328, 0.377, 0.06967743476798699, 0.504, 0.618, 0.802, 0.933, 0.08122021760493987, 0.928, 0.945, 0.833, 0.777, 0.701, 0.615, 0.581, 0.445, 0.371, 0.289, 0.48386902627671813, 0.171, 0.358, 0.395, 0.5454828307906824, 0.24, 0.362, 0.331, 0.376, 0.477, 0.4626399617815949, 0.366, 0.41191823790802584, 0.21553082023922607, 0.102, 0.6949993151845408, 0.066, 0.027, 0.024, 0.018, 0.011, 0.015, 0.017, 0.016, 0.027006215912757023, 0.007, 0.005, 0.003, 0.004, 0.008, M
0.021, 0.026, 0.012, 0.11493544612660432, 0.06704559561890681, 0.043452566843818076, 0.302, 0.14390876848946996, 0.331, 0.412, 0.394, 0.133, 0.462, 0.9898762122296906, 0.914, 0.829, 0.699, 0.782, 0.879, 0.85, 0.892, 0.947, 1.0, 0.35026960828673787, 0.781, 0.832, 0.65, 0.455, 0.473, 0.339, 0.275, 0.098, 0.048, 0.14, 0.183, 0.215, 0.127, 0.191, 0.339, 0.344, 0.237, 0.12, 0.266, 0.259, 0.139, 0.108, 0.138, 0.132, 0.018931331496436925, 0.032, 0.032, 0.006, 0.002553411135113195, 0.008, 0.019358494494659474, 0.01, 0.013, 0.029, 0.013, 0.002, M
0.108, 0.107, 0.026, 0.084, 0.075, 0.112, 0.332, 0.459, 0.553, 0.597, 0.53, 0.225, 0.24, 0.269, 0.665, 0.5578348965670062, 0.167, 0.03914413110286559, 0.433, 0.872, 0.5077116230560261, 0.371, 0.17, 0.161, 0.209, 0.285, 0.221, 0.613, 0.581, 0.692, 0.382, 0.43, 0.779, 0.87, 1.0, 0.921, 0.939, 0.93, 0.731, 0.479, 0.209, 0.202, 0.167, 0.287, 0.437, 0.5503968888415016, 0.158, 0.055, 0.033, 0.021, 0.017, 0.02375911394105272, 0.011, 0.023, 0.028, 0.003, 0.008, 0.02377747552650456, 0.008, 0.014, M
0.043, 0.09, 0.083, 0.081, 0.016, 0.028, 0.0578298082325677, 0.206, 0.389, 0.711, 0.6914268734844929, 0.503, 0.3, 0.7472795876935775, 0.277, 0.44023223876143625, 0.251, 0.6879365301267096, 0.329, 0.487, 0.653, 0.845, 0.974, 1.0, 0.666, 0.532, 0.402, 0.344, 0.424, 0.5559067010504442, 0.439, 0.116, 0.4308083680138942, 0.655, 0.0350326824549196, 0.437, 0.412, 0.364, 0.457, 0.437, 0.7320659732055074, 0.431, 0.416, 0.182, 0.149, 0.014, 0.116, 0.205, 0.107, 0.02, 0.03954364208959594, 0.018, 0.02, 0.021, 0.014, 0.005, 0.003, 0.016, 0.006, 0.01537464406326754, M
0.052, 0.094, 0.062, 0.042, 0.1, 0.243, 0.178, 0.202, 0.5728928739689042, 0.129, 0.265, 0.278, 0.443, 0.367, 0.204, 0.276, 0.325, 0.154, 0.905253081311065, 0.351, 0.519, 0.705, 0.714, 0.681, 0.51, 0.531, 0.613, 0.839, 0.903, 0.861, 0.966, 0.917, 0.713, 0.69, 0.731, 0.413, 0.158, 0.182, 0.138, 0.6995084963975262, 0.694, 0.825, 0.535, 0.44, 0.645, 0.621, 0.302, 0.138, 0.036, 0.036, 0.046, 0.043, 0.027, 0.010775601331092326, 0.012, 0.013, 0.002, 0.03128383654059931, 0.007, 0.019073756281303648, M
0.03, 0.069, 0.06816738276606597, 0.102, 0.08, 0.063, 0.013, 0.081, 0.11180551504292655, 0.1, 0.052, 0.09, 0.266, 0.31, 0.352, 0.1301083779197904, 0.10223484328301503, 0.245, 0.236, 0.304, 0.311, 0.47, 0.553, 0.453, 0.42280993812876055, 0.467, 0.462, 0.30925602227013005, 0.763, 0.702, 0.738, 0.745, 0.793, 0.523, 0.397, 0.304, 0.131, 0.241, 0.12617250529703974, 0.16, 0.566, 0.644, 0.424, 0.457, 0.576, 0.529, 0.329, 0.19928779019445364, 0.07, 0.033, 0.034, 0.046, 0.028, 0.017, 0.009, 0.005, 0.02, 0.013, 0.02374235187185517, 0.002, M
0.102, 0.22129357824225296, 0.058, 0.063, 0.3441964216952204, 0.133, 0.099, 0.179, 0.12, 0.137, 0.251, 0.263, 0.5146926831255417, 0.298, 0.382, 0.313, 0.396, 0.209, 0.322, 0.334, 0.318, 0.289, 0.361, 0.257, 0.411, 0.459, 0.5896111219557029, 0.728, 0.2324456112166973, 0.658, 0.751, 0.667, 0.49, 0.6289653275273659, 0.27960115578481953, 0.401, 0.119, 0.324, 0.311, 0.135, 0.511, 0.799, 0.752, 0.551, 0.586, 0.729, 0.552, 0.334, 0.161, 0.048, 0.01025144981924711, 0.071, 0.02735652466499166, 0.031, 0.025, 0.0316767480023384, 0.0018146557765581308, 0.021, 0.023, 0.017681517199539, M
0.012, 0.007, 0.028, 0.058, 0.092, 0.31248273794783343, 0.158, 0.193, 0.4205654291623657, 0.23746503993926218, 0.118, 0.075, 0.278, 0.376, 0.509, 0.556732109333559, 0.18446222519140276, 0.753, 0.1254621059413678, 0.859, 0.962, 0.984, 0.87, 0.64, 0.507, 0.54, 0.693, 0.849, 0.821, 0.9041343739275203, 0.295, 0.276, 0.288, 0.189, 0.145, 0.3826428929843574, 0.089, 0.084, 0.089, 0.155, 0.5045059767115176, 0.03947111674292737, 0.104, 0.1018308781901912, 0.202, 0.179, 0.07555498978205841, 0.04, 0.03, 0.008, 0.004, 0.005, 0.003, 0.002, 0.030496150544261597, 0.003, 0.029320704930769444, 0.020801561434939865, 0.003, 0.005, M
0.011, 0.045, 0.029, 0.071, 0.108, 0.01802770567406614, 0.161, 0.212, 0.2730864559086241, 0.294, 0.6993954168619577, 0.343, 0.246, 0.189, 0.118, 0.208, 0.274, 0.327, 0.234, 0.126, 0.060006572194631805, 0.124, 0.324, 0.436, 0.573, 0.782, 0.925, 0.935, 0.935, 1.0, 0.8988538041154048, 0.848, 0.76, 0.7742363430637019, 0.754, 0.799, 0.767, 0.596, 0.473, 0.484, 0.434, 0.395, 0.484, 0.6744265093287515, 0.448, 0.267, 0.154, 0.136, 0.094, 0.026, 0.008, 0.013832812709462086, 0.012, 0.011, 0.002, 0.01, 0.007, 0.006, 0.002, 0.004, M
0.022, 0.006, 0.016, 0.049, 0.052, 0.085, 0.02300386195723057, 0.183, 0.223, 0.181, 0.255, 0.298, 0.262, 0.189, 0.067, 0.267, 0.427, 0.629, 0.778, 0.769, 0.81, 0.849, 0.944, 0.945, 0.966, 0.804, 0.497, 0.396, 0.386, 0.557, 0.731, 0.855, 0.942, 0.873, 0.667, 0.469, 0.155, 0.175, 0.361, 0.521, 0.518, 0.4282414494471721, 0.224, 0.082, 0.04, 0.078, 0.105, 0.103, 0.076, 0.022, 0.08869197007471043, 0.009, 0.005, 0.002, 0.00833145430389127, 0.006, 0.002, 0.007, 0.007, 0.004, M
0.014, 0.03, 0.012, 0.008, 0.024, 0.025, 0.028, 0.199231628175646, 0.049, 0.087, 0.11, 0.108, 0.326897028892277, 0.102, 0.06, 0.091, 0.131, 0.6376748010580602, 0.366, 0.527, 0.581, 0.29563285401501527, 0.588, 0.464, 0.542, 0.737, 0.909, 1.0, 0.825, 0.28242592890966356, 0.335, 0.088, 0.16, 0.417, 0.658, 0.739, 0.796, 0.749, 0.68, 0.471, 0.23153640132479753, 0.17, 0.273, 0.402, 0.412, 0.347, 0.274, 0.179, 0.092, 0.07500766066392131, 0.017, 0.008, 0.004, 0.002, 0.004, 0.018077439264878033, 0.005294740284163211, 0.004, 0.004, 0.003, M
0.033, 0.022, 0.039, 0.063, 0.14700318377232255, 0.148, 0.205, 0.16, 0.253, 0.267, 0.306, 0.316, 0.231, 0.207, 0.18515823354086797, 0.281, 0.442, 0.595, 0.66, 0.584, 0.454, 0.479, 0.5135309810437101, 0.6088828154226957, 0.712, 1.0, 0.956, 0.609, 0.511, 0.4, 0.048, 0.22645755049014873, 0.219, 0.144, 0.08837351512079442, 0.143, 0.164, 0.15355639630126683, 0.365, 0.444, 0.386, 0.281, 0.7415874944267766, 0.095, 0.12, 0.082, 0.062, 0.014, 0.011, 0.012, 0.01, 0.011767243157785209, 0.015, 0.017682431442821965, 0.002, 0.005, 0.002, 0.004, 0.005, 0.007, M
0.007237546841436426, 0.017, 0.029, 0.03, 0.046, 0.069, 0.058, 0.24330956182473099, 0.242, 0.313, 0.479, 0.3108920359161897, 0.439, 0.344, 0.287, 0.389, 0.442, 0.389, 0.409, 0.501, 0.8271720010452372, 0.938, 1.0, 0.983, 0.993, 0.916, 0.824, 0.696, 0.454, 0.3214834647712958, 0.252, 0.09464318861315102, 0.415, 0.331, 0.144, 0.192, 0.321, 0.337, 0.568, 0.18088024395165972, 0.323, 0.045, 0.313, 0.339, 0.413, 0.364, 0.207, 0.086, 0.06, 0.027, 0.012, 0.026279746087100295, 0.014, 0.014, 0.017, 0.013, 0.011, 0.012, 0.011, 0.007, M
0.064, 0.09448379209229811, 0.045, 0.033, 0.018, 0.126, 0.06871222065848118, 0.192, 0.336, 0.39, 0.38880245061214136, 0.563, 0.6053377310199053, 0.434, 0.305, 0.5814564263682013, 0.398, 0.388, 0.09808882144095582, 0.72, 0.77, 0.856, 0.869, 0.924, 1.0, 0.966, 0.982, 0.736, 0.416, 0.292, 0.328, 0.369, 0.812281134137018, 0.286, 0.086, 0.372, 0.465, 0.349, 0.9428227652266675, 0.114, 0.122, 0.262, 0.446, 0.473, 0.326, 0.142, 0.039, 0.041, 0.031, 0.009, 0.015, 0.005, 0.002, 0.024922167082299055, 0.007, 0.01, 0.009, 0.005546794516394565, 0.004, 0.039921885679224944, M
0.031, 0.11777311857668057, 0.043, 0.019, 0.096, 0.183, 0.111, 0.11343680156661125, 0.28, 0.443, 0.522, 0.561, 0.538, 0.405, 0.224, 0.178, 0.23, 0.272, 0.521, 0.69, 0.82, 0.878, 0.76, 0.762, 0.715, 0.729, 0.869, 0.951, 0.835, 0.573, 0.436, 0.429, 0.424, 0.316, 0.129, 0.148, 0.206, 0.24, 0.517, 0.517, 0.36880276102125703, 0.8227716861601853, 0.342, 0.449, 0.5630969032012152, 0.2, 0.078, 0.123, 0.078, 0.009, 0.025, 0.02, 0.006, 0.008948536843980788, 0.021829179651296972, 0.004, 0.002, 0.006, 0.032209000579130134, 0.005, M
0.009, 0.027, 0.025, 0.024, 0.15386252978836712, 0.084, 0.149, 0.122, 0.30750279289030075, 0.212, 0.3, 0.5648083175767232, 0.274, 0.255, 0.187, 0.145, 0.146, 0.243, 0.326, 0.368, 0.336, 0.31, 0.391, 0.528, 0.641, 0.771, 0.27049321811797405, 1.0, 0.981, 0.23970919543288396, 0.08197258829464497, 0.502, 0.09304754759675067, 0.384, 0.185, 0.115, 0.9459936410342329, 0.131, 0.158, 0.263, 0.31, 0.451, 0.378, 0.127, 0.6183986071777526, 0.109, 0.148, 0.138, 0.072, 0.018, 0.02, 0.01, 0.01, 0.009, 0.002, 0.004, 0.002, 0.007, 0.006, 0.002, M
0.039, 0.011, 0.027, 0.026, 0.041, 0.049, 0.105, 0.169, 0.21, 0.247, 0.268, 0.305, 0.286, 0.229, 0.116, 0.213, 0.206, 0.222, 0.324, 0.433, 0.507, 0.594, 0.708, 0.764, 0.888, 0.971, 0.988, 0.981, 0.946, 0.854, 0.646, 0.34, 0.383, 0.32, 0.133, 0.044, 0.22323084578924596, 0.203, 0.30989439197510815, 0.7834991427006897, 0.107, 0.211, 0.242, 0.163, 0.17740095188873842, 0.072, 0.091, 0.081, 0.05, 0.01, 0.009, 0.008, 0.02482020508540333, 0.003, 0.008, 0.004, 0.007, 0.004, 0.002, 0.001, M
