5.0, 3.0, 1.6, 0.2, Iris-setosa
5.2, 4.1, 1.5, 0.1, Iris-setosa
7.664439330008915, 3.2, 1.2, 0.2, Iris-setosa
5.5, 3.5, 1.3, 0.2, Iris-setosa
5.0, 3.5, 1.3, 0.3, Iris-setosa
6.9, 4.367701471589436, 4.9, 1.5, Iris-versicolor
5.8, 2.7, 4.1, 1.0, Iris-versicolor
6.2, 2.2, 4.5, 1.5, Iris-versicolor
6.7, 3.0, 5.0, 1.7, Iris-versicolor
5.8, 4.23573530834069, 3.9, 1.2, Iris-versicolor
6.0, 2.7, 5.1, 1.6, Iris-versicolor
5.779339279858242, 2.7, 1.2232232160221839, 1.3, Iris-versicolor
5.7, 2.9, 4.2, 1.3, Iris-versicolor
6.3, 3.3, 6.0, 1.8975567231414738, Iris-virginica
5.8, 3.1023601433966217, 5.1, 1.9, Iris-virginica
6.4, 2.7, 5.3, 2.239112315452451, Iris-virginica
6.4, 3.2, 5.3, 2.3, Iris-virginica
7.7, 3.8, 6.7, 2.2, Iris-virginica
5.6, 2.8, 3.0906152926596384, 2.0, Iris-virginica
6.1, 2.6, 2.952799834346585, 1.4, Iris-virginica
6.9, 3.1, 5.1, 2.3, Iris-virginica
6.0, 2.9, 4.5, 1.5, Iris-versicolor
6.0, 3.4, 4.5, 1.6, Iris-versicolor
6.5, 3.0, 5.5, 2.4719785109097088, Iris-virginica
5.076894151786551, 2.8, 4.8, 1.8, Iris-virginica
5.0, 3.6, 1.4, 0.2, Iris-setosa
4.8, 3.4, 1.9221037062867787, 0.2, Iris-setosa
5.4, 3.458789910715723, 1.3, 0.4, Iris-setosa
5.1, 3.5, 1.4, 0.3, Iris-setosa
4.8, 3.4, 1.9, 0.2, Iris-setosa
5.2, 3.5, 1.5, 0.2, Iris-setosa
5.2, 3.4, 6.86598234930215, 0.2, Iris-setosa
4.5, 2.3, 1.3, 0.3, Iris-setosa
5.1, 3.8, 1.9, 0.4, Iris-setosa
6.1, 2.011785360428455, 4.7, 2.0870371266238013, Iris-versicolor
5.6, 2.9, 3.6, 1.3, Iris-versicolor
6.925048563122994, 3.1, 4.4, 1.4, Iris-versicolor
5.6, 2.5, 3.9, 1.1, Iris-versicolor
5.9, 3.2, 4.8, 1.8, Iris-versicolor
5.4, 3.0, 4.5, 1.5, Iris-versicolor
6.1, 2.5414497706437134, 4.6, 1.4, Iris-versicolor
5.8, 2.6, 4.0, 1.2, Iris-versicolor
5.7, 3.0, 2.8751117750944366, 1.2, Iris-versicolor
6.2, 2.9, 4.3, 1.442514106385064, Iris-versicolor
7.6, 3.0, 6.6, 2.1, Iris-virginica
4.9, 2.5, 4.5, 1.7, Iris-virginica
6.7, 2.5, 5.8, 1.8, Iris-virginica
7.7, 2.8, 6.7, 2.0, Iris-virginica
6.3, 3.4, 5.6, 2.4, Iris-virginica
6.9, 3.1, 5.4, 2.1, Iris-virginica
6.7, 3.1, 5.6, 2.4, Iris-virginica
6.8, 3.2, 5.9, 0.89469021353747, Iris-virginica
4.6587613722213455, 3.3, 5.7, 2.5, Iris-virginica
4.4, 3.2, 1.3, 0.2, Iris-setosa
5.675089585449335, 2.2, 5.0, 1.5, Iris-virginica
4.6, 3.4, 1.4, 0.3, Iris-setosa
5.4, 3.7, 1.5, 0.2, Iris-setosa
5.7, 3.8, 1.7, 0.3, Iris-setosa
5.1, 3.8, 1.5, 0.3, Iris-setosa
4.9, 3.1, 1.5, 0.1, Iris-setosa
4.9, 3.1, 6.8766578576240365, 0.1, Iris-setosa
4.4, 3.0, 1.3, 2.3338373045981484, Iris-setosa
5.1, 3.8, 1.6, 0.2, Iris-setosa
5.7, 2.8, 4.5, 1.3, Iris-versicolor
5.2, 2.7, 3.9, 1.4, Iris-versicolor
5.0, 2.0, 3.5, 1.0, Iris-versicolor
5.9, 3.0, 4.2, 1.5, Iris-versicolor
7.142159542730582, 2.4, 3.8, 0.9135893985660722, Iris-versicolor
5.6, 4.3487891398251035, 4.1, 1.3, Iris-versicolor
5.5, 2.5, 4.0, 0.6803527453402878, Iris-versicolor
5.1, 2.363455912741706, 3.0, 1.1, Iris-versicolor
6.213668102471546, 2.8, 6.1826216916280385, 1.3, Iris-versicolor
6.3, 2.9, 5.6, 1.8, Iris-virginica
7.2, 3.6, 6.1, 2.5, Iris-virginica
5.7, 2.5, 5.0, 2.0, Iris-virginica
7.2, 3.0, 5.8, 1.6, Iris-virginica
7.4, 2.8, 6.1, 1.9, Iris-virginica
7.9, 3.8, 6.4, 2.0, Iris-virginica
5.8, 2.912236244443859, 5.1, 1.9, Iris-virginica
6.7, 3.0, 5.2, 2.3, Iris-virginica
4.642756654495084, 2.5, 5.0, 1.9, Iris-virginica
4.9, 3.1, 4.015681347627119, 0.1, Iris-setosa
5.0, 3.5, 1.6, 0.6, Iris-setosa
6.5, 2.8, 4.6, 1.5, Iris-versicolor
7.7, 2.6, 6.9, 2.3, Iris-virginica
